,Unnamed: 0,full_sentence,verb_masked_sentence,verb_true_label,verb_false_label,verb_true_label_p,verb_false_label_p,verb_is_accurate,subject,subject_masked_sentence,subject_true_label,subject_false_label,subject_true_label_p,subject_false_label_p,subject_is_accurate
153,334,The richest goodness you can compensate in Eric affirms to come to a crab . <eos>,The richest goodness you can compensate in Eric [MASK] to come to a crab . <eos>,affirms,affirm,-0.1947115659713745,-0.1947115659713745,False,goodness,The richest [MASK] you can compensate in Eric affirms to come to a crab . <eos>,goodness,goodnes,0.07358239591121674,1.6745994091033936,False
154,336,"If you believe any grandchildren or reflect any exam afterward occasionally , please see Louisiana Murphy at sixteen or Sue Berlin at seven . <eos>","If you believe any grandchildren or [MASK] any exam afterward occasionally , please see Louisiana Murphy at sixteen or Sue Berlin at seven . <eos>",reflect,reflects,0.729132890701294,-2.392522096633911,True,you,"If [MASK] believe any grandchildren or reflect any exam afterward occasionally , please see Louisiana Murphy at sixteen or Sue Berlin at seven . <eos>",you,you,18.519474029541016,18.519474029541016,False
156,340,"Whie I do n't consider to the discussion that the cabins we wash or meet to begin no user on our corps ( which I deserve is wholly conservative ) , it does mention me why ranchers die out a prior homeland of things to hear the vulnerability on . <eos>","Whie I do n't consider to the discussion that the cabins we wash or meet to [MASK] no user on our corps ( which I deserve is wholly conservative ) , it does mention me why ranchers die out a prior homeland of things to hear the vulnerability on . <eos>",begin,begins,1.6708073616027832,-4.191540718078613,True,I,"Whie [MASK] do n't consider to the discussion that the cabins we wash or meet to begin no user on our corps ( which [MASK] deserve is wholly conservative ) , it does mention me why ranchers die out a prior homeland of things to hear the vulnerability on . <eos>",I,we,8.848871231079102,6.782365798950195,True
157,342,The first clue you want why you assume on cooperation expects that the store proposal frequently brings out the decor and reflects into the penny flank . <eos>,The first clue you want why you assume on cooperation [MASK] that the store proposal frequently brings out the decor and reflects into the penny flank . <eos>,expects,expect,0.0990939736366272,0.04448016732931137,True,clue,The first [MASK] you want why you assume on cooperation expects that the store proposal frequently brings out the decor and reflects into the penny flank . <eos>,clue,clues,8.772773742675781,2.6695456504821777,True
158,346,You operate the centre and belong memo fire into the car . <eos>,You operate the centre and [MASK] memo fire into the car . <eos>,belong,belongs,-3.9408576488494873,-5.590579509735107,True,You,[MASK] operate the centre and belong memo fire into the car . <eos>,You,Yous,8.676202774047852,0.7891318798065186,True
159,348,"They obviously anticipate if you make boy in your facility , ( for bottles like me ) , they realize an ownership of the participant and observe certified agencies to prove . <eos>","They obviously anticipate if you make boy in your facility , ( for bottles like me ) , they realize an ownership of the participant and [MASK] certified agencies to prove . <eos>",observe,observes,2.2443594932556152,-2.9487781524658203,True,They,"[MASK] obviously anticipate if you make boy in your facility , ( for bottles like me ) , they realize an ownership of the participant and observe certified agencies to prove . <eos>",They,Theys,14.035686492919922,2.075160503387451,True
160,350,I put we presently see the bottle and want to GM . <eos>,I put we presently see the bottle and [MASK] to GM . <eos>,want,wants,2.893112897872925,-1.1067520380020142,True,I,[MASK] put we presently see the bottle and want to GM . <eos>,I,we,6.694507598876953,2.436267375946045,True
161,352,Prices who pale these astronauts believe at the enjoyment anymore ; and it 's hectic to commit they are environmental and bored to foresee no if they begin there would deliver a vegetable . <eos>,Prices who pale these astronauts [MASK] at the enjoyment anymore ; and it 's hectic to commit they are environmental and bored to foresee no if they begin there would deliver a vegetable . <eos>,believe,believes,1.7860121726989746,-1.54633629322052,True,Prices,[MASK] who pale these astronauts believe at the enjoyment anymore ; and it 's hectic to commit they are environmental and bored to foresee no if they begin there would deliver a vegetable . <eos>,Prices,Price,2.571531295776367,-1.919851541519165,True
162,354,"But insecure symptoms do rush the humanity they suck he will serve , and the extremists who lose him define to amend the ants who include him . <eos>","But insecure symptoms do rush the humanity they suck he will serve , and the extremists who lose him [MASK] to amend the ants who include him . <eos>",define,defines,-0.5921361446380615,-5.346731185913086,True,symptoms,"But insecure [MASK] do rush the humanity they suck he will serve , and the extremists who lose him define to amend the ants who include him . <eos>",symptoms,symptom,3.890530824661255,7.241964340209961e-05,True
163,358,The unfortunate tabs I carried adequately from them in the first direction employs because my national vulnerability who answered with them was joking out on his accurate . <eos>,The unfortunate tabs I carried adequately from them in the first direction [MASK] because my national vulnerability who answered with them was joking out on his accurate . <eos>,employs,employ,-4.743088245391846,-5.252104759216309,True,I,The unfortunate tabs [MASK] carried adequately from them in the first direction employs because my national vulnerability who answered with them was joking out on his accurate . <eos>,I,we,10.436372756958008,7.87652063369751,True
164,360,The first goodness you laugh whenever you agree on testimony appears that the discovery king presently cares out the filter and tells into the salsa competition . <eos>,The first goodness you laugh whenever you agree on testimony appears that the discovery king presently cares out the filter and [MASK] into the salsa competition . <eos>,tells,tell,2.671363592147827,-3.1554818153381348,True,goodness,The first [MASK] you laugh whenever you agree on testimony appears that the discovery king presently cares out the filter and tells into the salsa competition . <eos>,goodness,goodnes,-0.5980905294418335,-0.37075483798980713,False
165,362,"An unknown alert aggravated in nine hears there oppose three "" genitals "" in the Andre Ages , but unpopular standards are roughly happier than this . <eos>","An unknown alert aggravated in nine [MASK] there oppose three "" genitals "" in the Andre Ages , but unpopular standards are roughly happier than this . <eos>",hears,hear,0.43358781933784485,-1.6188486814498901,True,alert,"An unknown [MASK] aggravated in nine hears there oppose three "" genitals "" in the Andre Ages , but unpopular standards are roughly happier than this . <eos>",alert,alerts,-1.887105107307434,2.436099052429199,False
166,364,Follow me prepare if you continue any squadrons or require anything international . <eos>,Follow me prepare if you continue any squadrons or [MASK] anything international . <eos>,require,requires,3.3104074001312256,-0.30404600501060486,True,you,Follow me prepare if [MASK] continue any squadrons or require anything international . <eos>,you,you,12.724801063537598,12.724801063537598,False
167,366,"The extraordinary false provinces that secretly would cancel from scrap expect protein , bunch , lifeboat , lease , visible sensitivity and terrible bottles of relatives and sales -- sensitive as the Capricorn background . <eos>","The extraordinary false provinces that secretly would cancel from scrap [MASK] protein , bunch , lifeboat , lease , visible sensitivity and terrible bottles of relatives and sales -- sensitive as the Capricorn background . <eos>",expect,expects,-4.870572566986084,-6.968188762664795,True,provinces,"The extraordinary false [MASK] that secretly would cancel from scrap expect protein , bunch , lifeboat , lease , visible sensitivity and terrible bottles of relatives and sales -- sensitive as the Capricorn background . <eos>",provinces,province,-1.5962821245193481,-2.321672201156616,True
